Gene ID	Gene Name	g4_g1.p-value	g4_g1.log2foldchange	g5_g2.p-value	g5_g2.log2foldchange	g6_g3.p-value	g6_g3.log2foldchange	g8_g7.p-value	g8_g7.log2foldchange
ENSG00000232621	C4BPAP2	NA	0	NA	0	NA	0	NA	0
ENSG00000232622		NA	0	NA	0	NA	0	NA	0
ENSG00000232623	MRAP-AS1	NA	0	NA	0	NA	0	NA	0
ENSG00000232624	LINC01517	NA	0	NA	0	NA	0	NA	0
ENSG00000232625	RPL23AP31	NA	0	NA	0	NA	0	NA	0
ENSG00000232626		NA	0.1	0.999991435582463	0	NA	0	0.998739987861482	0.1
ENSG00000232627		NA	0	NA	0	NA	0	NA	0
ENSG00000232628		NA	0.1	NA	-0.1	NA	-0.1	NA	0.1
ENSG00000232629	HLA-DQB2	NA	0	NA	0	NA	0	NA	0
ENSG00000232630	PRPS1P2	NA	0	NA	0	NA	0	NA	0
ENSG00000232631	MTND2P23	NA	0	NA	0	NA	0	NA	0
ENSG00000232633		NA	0	NA	0	NA	0	NA	0
ENSG00000232634	NEFLP1	NA	0	NA	0	NA	0	NA	0
ENSG00000232636		NA	0	NA	0	NA	0	NA	0
ENSG00000232638		NA	0	NA	0	NA	0	NA	0
ENSG00000232640		NA	0	NA	0	NA	0	NA	-0.2
ENSG00000232642		NA	0	NA	0	NA	0	NA	0.1
ENSG00000232643	LINC00385	NA	0	NA	0	NA	0	NA	0
ENSG00000232644		NA	0	NA	0	NA	0	NA	0
ENSG00000232645	LINC01431	NA	-0.1	NA	0	NA	0	NA	-0.1
ENSG00000232646		NA	0	NA	0	NA	0	NA	0
ENSG00000232647	POLR3KP1	NA	0	NA	0	NA	0	NA	0
ENSG00000232648		0.886014482754494	0.1	0.999991435582463	0.1	NA	0.1	0.998739987861482	-0.1
ENSG00000232650	LINC01780	NA	0	NA	0	NA	0	NA	0
ENSG00000232653	GOLGA8N	NA	0	NA	-0.2	NA	0	NA	0.1
ENSG00000232654	FAM136BP	NA	0	NA	0	NA	0	NA	0.1
ENSG00000232655	LINC01656	NA	0	NA	0	NA	0	NA	-0.1
ENSG00000232656	IDI2-AS1	NA	0	NA	0	NA	0	NA	0
ENSG00000232658	SLC44A3P1	NA	0	NA	0	NA	0	NA	0
ENSG00000232661	CFTR-AS1	NA	0	NA	0	NA	0	NA	0
ENSG00000232662	LDHBP1	NA	0	NA	0	NA	0	NA	0.1
ENSG00000232663		NA	0	NA	0	NA	0	NA	0
ENSG00000232664	LARP1BP3	NA	0	NA	0	NA	0	NA	0
ENSG00000232665	PHBP10	NA	0	NA	0	NA	0	NA	0
ENSG00000232667		NA	0	NA	0	NA	0	NA	0
ENSG00000232668		NA	0	NA	0	NA	0	NA	0
ENSG00000232671	ZNF687-AS1	NA	-0.2	0.999991435582463	0	NA	0	NA	-0.1
ENSG00000232672	ACTG1P21	NA	0	NA	0	NA	0	NA	0
ENSG00000232675		NA	0	NA	0	NA	0	NA	0
ENSG00000232676	ADH5P2	NA	0	NA	0	NA	0	NA	0
ENSG00000232677	LINC00665	0.999213919263876	0	0.999991435582463	-0.3	0.942611547341127	0.1	0.998739987861482	-0.3
ENSG00000232678	SPTLC1P4	NA	0	NA	0	NA	0	NA	0
ENSG00000232679	LINC01705	NA	0	NA	0	NA	0	NA	0
ENSG00000232680		NA	0	NA	0	NA	0	NA	0
ENSG00000232682		NA	0	NA	0	NA	0	NA	0
ENSG00000232684	ATP11A-AS1	NA	-0.1	0.999991435582463	-0.2	NA	-0.1	0.998739987861482	-0.1
ENSG00000232685	LINC00442	NA	0	NA	0	NA	0	NA	0
ENSG00000232687	RPL12P9	NA	0	NA	0	NA	0	NA	0
ENSG00000232688	LINC01628	NA	0	NA	0	NA	0	NA	0
ENSG00000232690	HSPE1P9	NA	0	NA	0	NA	0	NA	0.1
ENSG00000232692		NA	-0.1	0.74989734820327	-0.6	NA	0	0.998739987861482	-0.1
ENSG00000232693		0.897419160164226	-0.1	0.999991435582463	0	NA	0	0.932721643189017	-0.5
ENSG00000232695	ELOCP17	NA	0	NA	0	NA	0	NA	0
ENSG00000232696		NA	0.1	NA	-0.1	NA	0	NA	-0.4
ENSG00000232699	BDH2P1	NA	0	NA	0	NA	0	NA	0
ENSG00000232701	RPL21P108	NA	0	NA	0	NA	0	NA	0
ENSG00000232702		NA	0	NA	0	NA	0	NA	0
ENSG00000232706	NUTM2HP	NA	0	NA	0	NA	0	NA	0
ENSG00000232707	AP1B1P2	NA	0	NA	0	NA	0	NA	0
ENSG00000232709	MARK2P9	NA	0	NA	0	NA	0	NA	-0.2
ENSG00000232710		NA	0	NA	0	NA	0	NA	0
ENSG00000232712	KIZ-AS1	NA	0.1	0.999991435582463	-0.1	NA	0.1	0.86696077896102	-0.5
ENSG00000232713	RPS12P3	NA	0.1	0.999991435582463	0.2	NA	-0.1	0.998739987861482	0.1
ENSG00000232714	MTND3P8	NA	0	NA	0	NA	0	NA	0
ENSG00000232715	LINC01022	NA	0	NA	0	NA	0	NA	0
ENSG00000232716		NA	0	NA	0	NA	0	NA	0
ENSG00000232717	TRIM51JP	NA	0	NA	0	NA	0	NA	0
ENSG00000232718	GAPDHP48	NA	0	NA	0	NA	0	NA	0
ENSG00000232719		NA	0	NA	0	NA	0	NA	0
ENSG00000232721		NA	0	NA	0	NA	0	NA	0
ENSG00000232722	MROH4P	NA	0	NA	0	NA	0	NA	0
ENSG00000232723	RPS17P7	NA	0	NA	0	NA	0	NA	0
ENSG00000232724	TRIM80P	NA	0	NA	0	NA	0	NA	0
ENSG00000232725		NA	-0.1	NA	-0.1	NA	0	NA	-0.2
ENSG00000232727	YWHAEP1	NA	0	NA	0	NA	0	NA	0
ENSG00000232728	PHB2P1	NA	0	NA	0	NA	0	NA	0
ENSG00000232729		0.915088435434828	0.1	0.999991435582463	0	NA	-0.1	0.998739987861482	0.3
ENSG00000232730	FAM8A4P	NA	0	NA	0	NA	0	NA	0
ENSG00000232732		NA	0.2	0.999991435582463	-0.2	NA	0	0.998739987861482	0
ENSG00000232734	ATP5MC1P7	NA	0	NA	-0.1	NA	0	NA	0
ENSG00000232735	ATG4AP1	NA	0	NA	0	NA	0	NA	0
ENSG00000232736		NA	0	NA	0	NA	0	NA	0
ENSG00000232738		NA	0	NA	0	NA	0	NA	0
ENSG00000232739		0.0843607312627295	0.5	0.999991435582463	0	NA	0	0.998739987861482	-0.2
ENSG00000232740	LINC01826	NA	0	NA	0	NA	0	NA	0
ENSG00000232742	RHOQP2	NA	0	0.999991435582463	0.1	NA	0	0.99998971425086	0
ENSG00000232743	ELF2P3	NA	0	NA	0	NA	0	NA	0
ENSG00000232744	USP9YP16	NA	0	NA	0	NA	0	NA	0
ENSG00000232746	LINC02022	NA	0	NA	0	NA	0	NA	0
ENSG00000232747	IGKV1D-35	NA	0	NA	0	NA	0	NA	0
ENSG00000232748		NA	0.1	NA	0.1	NA	-0.1	NA	0.4
ENSG00000232749		NA	0	NA	0	NA	0	NA	0
ENSG00000232750		NA	0	NA	0	NA	0	NA	0
ENSG00000232751		NA	0.1	NA	-0.1	NA	0	NA	0
ENSG00000232752	MTCO3P21	NA	0	NA	0	NA	0	NA	0
ENSG00000232754		NA	0.1	NA	-0.1	NA	0	NA	0.1
ENSG00000232756	DDX3ILA1	NA	0	NA	0	NA	0	NA	0
ENSG00000232757	ETF1P1	NA	0	NA	-0.1	NA	0	NA	0.1
ENSG00000232759		0.923734408654971	0	0.946903066452898	0.5	NA	0.1	0.953588355025411	0.4
ENSG00000232760		NA	0	NA	0	NA	0	NA	0
ENSG00000232762		NA	-0.1	NA	0	NA	0	NA	0
ENSG00000232764	TRIM60P8Y	NA	0	NA	0	NA	0	NA	0
ENSG00000232765		NA	0	NA	0	NA	0	NA	0
ENSG00000232766	KIAA1143P2	NA	0	NA	0	NA	0	NA	0
ENSG00000232767		NA	0	NA	0	NA	0	NA	0
ENSG00000232768		NA	0	NA	-0.2	NA	-0.1	NA	-0.2
ENSG00000232771	PPP1R26P5	NA	0	NA	0	NA	0	NA	0
ENSG00000232772	MTND4P22	NA	0	NA	0	NA	0	NA	0
ENSG00000232773	DEFB130D	NA	0	NA	0	NA	0	NA	0
ENSG00000232774		NA	0.1	0.999991435582463	-0.1	NA	0.1	NA	0.1
ENSG00000232775	BMS1P22	NA	0	NA	0	NA	0	NA	0
ENSG00000232777	MRPL51P2	NA	0	NA	0	NA	0	NA	0
ENSG00000232778	RPL23AP50	NA	0	NA	-0.1	NA	0	NA	0
ENSG00000232780	GAPDHP74	NA	0	NA	0	NA	0	NA	0
ENSG00000232783	FRG2FP	NA	0	NA	0	NA	0	NA	0
ENSG00000232786	TIMM9P3	NA	0	NA	0	NA	0	NA	0
ENSG00000232787	OR7L1P	NA	0	NA	0	NA	0	NA	0
ENSG00000232788	ITGA6-AS1	NA	-0.2	NA	-0.2	NA	0.1	NA	0
ENSG00000232789		NA	0	NA	0	NA	0	NA	0
ENSG00000232790	LINC01162	NA	0	NA	0	NA	0	NA	0
ENSG00000232791	OR11I1P	NA	0	NA	0	NA	0	NA	0
ENSG00000232792	FTH1P25	NA	0	NA	0	NA	0	NA	0
ENSG00000232793	DNAJC19P8	NA	0	NA	0	NA	0	NA	0
ENSG00000232794	HNRNPDP1	NA	0.1	NA	0	NA	0	NA	0.1
ENSG00000232795	SCAND3P1	NA	-0.1	0.999991435582463	0.2	NA	0	NA	-0.1
ENSG00000232797	FAM207CP	NA	0	NA	0	NA	0	NA	0
ENSG00000232798		NA	0	NA	0	NA	0	NA	0
ENSG00000232799	CRYGFP	NA	0	NA	0	NA	0	NA	0
ENSG00000232800	SLC7A15P	NA	0	NA	0	NA	0	NA	0
ENSG00000232801	SDCBPP3	NA	0	NA	0	NA	0	NA	0
ENSG00000232803	SLCO4A1-AS1	NA	0.3	NA	0.1	NA	0	0.998739987861482	0.1
ENSG00000232805	NIP7P1	NA	0	NA	0	NA	0	NA	0
ENSG00000232806		NA	0	NA	0	NA	0	NA	0
ENSG00000232807		NA	0	0.999991435582463	0.2	NA	0	0.998739987861482	0.1
ENSG00000232808	TTTY20	NA	0	NA	0	NA	0	NA	0
ENSG00000232809	VDAC1P10	NA	0	NA	0	NA	0	NA	0
ENSG00000232810	TNF	NA	0	NA	0	NA	0	NA	0
ENSG00000232811		0.917932248191838	-0.1	0.511800892498318	-0.7	NA	-0.1	0.998739987861482	0.3
ENSG00000232812	LINC01717	NA	0	NA	0	NA	0	NA	0
ENSG00000232813	S100A11P6	NA	0	NA	0	NA	0	NA	0
ENSG00000232814	COL4A2-AS1	NA	0.1	0.999991435582463	0.2	NA	0	NA	0.1
ENSG00000232815	DUX4L50	NA	0	NA	0	NA	0	NA	0
ENSG00000232817		NA	0	NA	0	NA	0	NA	0
ENSG00000232818	RPS2P32	NA	0.1	NA	-0.2	NA	0	NA	0
ENSG00000232821		NA	-0.1	NA	0.1	NA	-0.1	NA	-0.1
ENSG00000232823	TXNP1	0.873219373005554	-0.1	0.999991435582463	-0.1	NA	0	0.998739987861482	-0.2
ENSG00000232824	PRR13P1	NA	0	NA	0	NA	0	NA	0
ENSG00000232825		NA	0	NA	0	NA	0	NA	0
ENSG00000232827	LINC01189	NA	0	NA	-0.1	NA	0	NA	0
ENSG00000232828		NA	0	NA	0	NA	0	NA	0
ENSG00000232829	GSTO3P	NA	0	NA	0	NA	0	NA	0
ENSG00000232830		NA	0	0.999991435582463	0	NA	0	NA	0.2
ENSG00000232832	LMLN-AS1	NA	0	NA	0	NA	0	NA	0
ENSG00000232834		NA	0	NA	0	NA	0	NA	0
ENSG00000232835		NA	0	NA	0	NA	0	NA	0
ENSG00000232837	LINC01700	NA	0	NA	0	NA	0	NA	0
ENSG00000232838	PET117	0.916327105830291	0	0.999991435582463	0	0.551915248688057	-0.2	0.998739987861482	0.1
ENSG00000232841	BRWD1P3	NA	0	NA	0	NA	0	NA	0
ENSG00000232842	KAT7P1	NA	0	NA	0	NA	0	NA	0
ENSG00000232843	SNX18P2	NA	0	NA	0	NA	0	NA	0
ENSG00000232845	TRAPPC2P9	NA	0	NA	0	NA	0	NA	0
ENSG00000232846	SLC25A6P3	NA	0	NA	0	NA	0	NA	0
ENSG00000232848		NA	0	NA	0	NA	0	NA	0
ENSG00000232849	LINC00363	NA	0	NA	0	NA	0	NA	0
ENSG00000232850	PTGES2-AS1	NA	-0.1	0.999991435582463	0.2	NA	0	NA	0.3
ENSG00000232851	ATP5MFP3	NA	0	NA	0	NA	0	NA	0
ENSG00000232852	CICP4	NA	0	NA	0	NA	0	NA	0
ENSG00000232853	LUZP4P1	NA	0	NA	0	NA	0	NA	0
ENSG00000232855		NA	0	NA	-0.3	NA	0	NA	-0.4
ENSG00000232857	KATNBL1P2	NA	0	NA	0	NA	0	NA	0
ENSG00000232858	RPL34P27	0.883291586460705	-0.1	0.999991435582463	-0.1	0.825446480730581	-0.1	0.998739987861482	0
ENSG00000232859	LYRM9	0.0567013675817375	-0.6	0.999991435582463	0.3	0.99461838874643	0	0.998739987861482	0.2
ENSG00000232860	SMG7-AS1	NA	0	NA	0	NA	0	NA	0.1
ENSG00000232862		NA	0	NA	0.1	NA	0	NA	0
ENSG00000232864	NUCKS1P1	NA	0	0.999991435582463	-0.1	NA	-0.1	0.998739987861482	-0.2
ENSG00000232867		NA	0	NA	0	NA	0	NA	0
ENSG00000232869	TRBV29-1	NA	0	NA	0	NA	0	NA	0
ENSG00000232871	SEC1P	NA	-0.1	NA	0	NA	0	NA	-0.3
ENSG00000232872	CTAGE3P	NA	0.1	NA	0	NA	0	NA	0
ENSG00000232873	RPL23AP93	NA	0	NA	0	NA	0	NA	0
ENSG00000232874		NA	0	NA	0.1	NA	0	NA	0
ENSG00000232875	HMGN2P35	NA	0	NA	0	NA	0	NA	0
ENSG00000232876		NA	0	NA	0	NA	0	NA	0
ENSG00000232878	DPYD-AS1	0.879661306471652	0.1	0.999991435582463	-0.2	NA	-0.1	0.983190656889032	-0.4
ENSG00000232879	GLRX5P2	NA	0	NA	0	NA	0	NA	0
ENSG00000232880	NDUFB4P10	NA	0	NA	0	NA	0	NA	0
ENSG00000232881	RPS10P21	NA	0	NA	0	NA	0	NA	0
ENSG00000232882	PHKA1P1	NA	0	NA	0	NA	0	NA	-0.1
ENSG00000232883		NA	-0.1	NA	0	NA	0	NA	0
ENSG00000232884		NA	0	NA	0	NA	0	NA	0
ENSG00000232885	GPC5-AS2	NA	0	NA	0	NA	0	NA	0
ENSG00000232886		NA	0	NA	0	NA	0	NA	0
ENSG00000232887		NA	0	NA	0	NA	0	NA	0
ENSG00000232888	RPS11P5	0.870951296963277	-0.1	0.999991435582463	0	0.578351786608301	-0.2	0.998739987861482	-0.2
ENSG00000232889		NA	0	NA	0	NA	0	NA	0
ENSG00000232891		NA	0	NA	0	NA	0	NA	0
ENSG00000232892	RGS5-AS1	NA	0.1	NA	0	NA	0	NA	0
ENSG00000232893	IQCA1-AS1	NA	0	NA	0	NA	0	NA	0.1
ENSG00000232894	MRPS31P2	NA	0	NA	0	NA	0	NA	0
ENSG00000232895		NA	0	NA	0	NA	0	NA	0
ENSG00000232896		NA	0	NA	0	NA	0	NA	0
ENSG00000232897		NA	0	NA	0	NA	0	NA	0
ENSG00000232899	CDY9P	NA	0	NA	0	NA	0	NA	0
ENSG00000232900		NA	0	NA	0	NA	0	NA	0
ENSG00000232901	CYCSP10	NA	0	NA	0	NA	0	NA	0.1
ENSG00000232903	LINC01166	NA	0	NA	0	NA	0	NA	0
ENSG00000232905		NA	0	NA	0	NA	0	NA	0
ENSG00000232906		NA	0	NA	0	NA	0	NA	0
ENSG00000232907	DLGAP4-AS1	NA	0	0.999991435582463	0.1	NA	-0.1	0.998739987861482	-0.1
ENSG00000232908	HSD17B7P1	NA	0	NA	0	NA	0	NA	0
ENSG00000232909		NA	0	NA	0	NA	0	NA	0.1
ENSG00000232910	RAB9AP1	NA	0	NA	0	NA	0	NA	0
ENSG00000232912	RERE-AS1	NA	0	NA	0	NA	0	NA	0
ENSG00000232913	PLCE1-AS2	0.0303305948605558	0.6	0.999991435582463	0	NA	-0.1	NA	-0.1
ENSG00000232914	TRAPPC2P4	NA	0	NA	0	NA	0	NA	0
ENSG00000232915	RNF14P1	NA	0	NA	0	NA	0	NA	0
ENSG00000232916	HMGN2P27	NA	0	NA	0	NA	0	NA	0
ENSG00000232917	HSPE1P6	NA	0	NA	0	NA	0	NA	0.2
ENSG00000232918		NA	0	NA	0	NA	0	NA	0
ENSG00000232920	LINC01400	NA	0	NA	-0.1	NA	0	NA	0
ENSG00000232922	MTND6P24	NA	0	NA	0	NA	0	NA	0
ENSG00000232924	ELOCP4	NA	0	NA	0	NA	0	NA	0
ENSG00000232925	MRPS16P2	NA	0	NA	0	NA	0	NA	0
ENSG00000232926		NA	0	NA	0	NA	0	NA	0
ENSG00000232927	USP12PY	NA	0	NA	0	NA	0	NA	0
ENSG00000232928	DDX3P1	NA	0	NA	0	NA	0	NA	0
ENSG00000232930		NA	0	NA	0	NA	0	NA	0
ENSG00000232931	LINC00342	0.857979431976903	-0.1	0.999991435582463	-0.4	0.542848392847508	-0.3	0.956670826058735	-0.4
ENSG00000232934		NA	0	0.999991435582463	-0.2	NA	0	NA	0
ENSG00000232935		NA	0	NA	0	NA	0	NA	0
ENSG00000232936		NA	0	NA	0	NA	0	NA	-0.1
ENSG00000232937		NA	0	NA	0	NA	0	NA	0
ENSG00000232938	RPL23AP87	NA	0	NA	-0.1	NA	0	NA	-0.1
ENSG00000232939		NA	0	NA	0	NA	0	NA	0
ENSG00000232940	HCG25	NA	0.1	0.999991435582463	0	NA	-0.1	0.998739987861482	0.1
ENSG00000232943	GGCTP2	NA	0	NA	0	NA	0	NA	0
ENSG00000232944		NA	0	NA	0	NA	0	NA	0
ENSG00000232946	RPL35AP20	NA	0	NA	-0.4	NA	0	NA	-0.2
ENSG00000232947	LINC02543	NA	0	NA	0	NA	0	NA	0
ENSG00000232948	DEFB130A	NA	0	NA	0	NA	0	NA	0
ENSG00000232949		NA	0	NA	0	NA	0.1	NA	0
ENSG00000232950	ZNF519P1	NA	0	NA	0	NA	0	NA	0
ENSG00000232951	IPO7P1	NA	0	NA	0	NA	0	NA	-0.1
ENSG00000232952		0.91399930022307	0	0.999991435582463	-0.1	0.90032807661589	-0.1	0.298776140831046	0.7
ENSG00000232953	HSPA8P18	NA	0	NA	0	NA	0	NA	0
ENSG00000232954	LINC00374	NA	0	NA	0	NA	0	NA	0
ENSG00000232956	SNHG15	0.0986278946566551	0.3	0.999991435582463	0.2	0.977572872153255	0	0.998739987861482	0.3
ENSG00000232958		NA	0	NA	0	NA	0	NA	0
ENSG00000232959		NA	0	NA	0	NA	0	NA	0
ENSG00000232963	HMGN2P20	NA	0	NA	0	NA	0	NA	0
ENSG00000232964	LINC01737	NA	0	NA	0	NA	0	NA	0
ENSG00000232965	RPS12P18	NA	0	NA	0	NA	0	NA	0
ENSG00000232968	EIF4EP4	NA	0	NA	0	NA	0	NA	0
ENSG00000232969		NA	0	NA	0	NA	0	NA	0
ENSG00000232970	POLHP1	NA	0	NA	0	NA	0	NA	0
ENSG00000232971		NA	0	NA	0	NA	0	NA	0
ENSG00000232973	CYP1B1-AS1	NA	-0.1	0.973144265928471	-0.5	NA	-0.1	0.998739987861482	-0.1
ENSG00000232975	MTCO1P57	NA	0	NA	0	NA	0	NA	0
ENSG00000232976	TRIM60P10Y	NA	0	NA	0	NA	0	NA	0
ENSG00000232977	LINC00327	NA	0.1	NA	0.3	NA	0.2	NA	0.3
ENSG00000232978		NA	-0.1	NA	0.2	NA	0	NA	0.4
ENSG00000232979		NA	0	NA	0	NA	0	NA	0
ENSG00000232981	MTCO1P51	NA	0	NA	0	NA	0	NA	0
ENSG00000232982	MTCO1P45	NA	0	NA	0	NA	0	NA	0
ENSG00000232983		NA	0	NA	0	NA	0	NA	0
ENSG00000232985		NA	0	NA	0	NA	0	NA	0
ENSG00000232986		NA	0	NA	0	NA	0	NA	0
ENSG00000232987	LINC01219	NA	0	NA	0	NA	0	NA	0
ENSG00000232989		NA	0	NA	0	NA	0	NA	0
ENSG00000232990	MTATP6P7	NA	0	NA	0	NA	0	NA	0
ENSG00000232991	GACAT1	NA	0	NA	0	NA	0	NA	0
ENSG00000232992	AHCYP4	NA	0	NA	0	NA	0	NA	0
ENSG00000232993		NA	0	NA	0	NA	0	NA	0
ENSG00000232994	RPL7P14	NA	0.1	0.999991435582463	0.2	NA	-0.1	0.998739987861482	-0.3
ENSG00000232995	RGS5	0.496025817771746	0.3	0.999991435582463	-0.2	NA	0.2	0.998739987861482	-0.3
ENSG00000232998	VPS13A-AS1	NA	0	NA	0	NA	0	NA	0
ENSG00000232999		NA	0	NA	0	NA	0	NA	0
ENSG00000233002	TBC1D26-AS1	NA	0	NA	0	NA	0	NA	0
ENSG00000233003	CICP26	NA	0	NA	0	NA	0	NA	0
ENSG00000233005		NA	0	NA	0	NA	0	NA	0
ENSG00000233006	MIR3936HG	NA	0.1	0.999991435582463	-0.3	NA	-0.1	0.8975128535652	-0.5
ENSG00000233007	UBTFL11	NA	0	NA	0	NA	0	NA	0
ENSG00000233008	LINC01725	NA	0	NA	0	NA	0	NA	0
ENSG00000233009	NALCN-AS1	NA	0	NA	0.1	NA	0	NA	0.1
ENSG00000233010	RPEP4	NA	0	NA	0	NA	0	NA	0
ENSG00000233011	SLC9A3P1	NA	0	NA	0	NA	0	NA	0
ENSG00000233012	HDAC1P2	NA	0.2	0.999991435582463	-0.3	NA	0	0.942992937715644	-0.4
ENSG00000233013	FAM157B	NA	0	NA	0	NA	0	NA	0
ENSG00000233014	TBC1D3P7	NA	0	NA	0	NA	0	NA	0
ENSG00000233015	SLC25A6P1	NA	0	NA	0	NA	0	NA	0
ENSG00000233016	SNHG7	0.7113268260749	0.1	0.999991435582463	0.1	0.824888346548458	-0.1	0.998739987861482	-0.1
ENSG00000233017		NA	0	NA	0	NA	0	NA	0
ENSG00000233018		NA	0	NA	0	NA	0	NA	0.1
ENSG00000233020	CHORDC1P5	NA	-0.1	NA	0	NA	0	NA	0
ENSG00000233021		NA	0	NA	0	NA	0	NA	0
ENSG00000233024	NPIPA9	NA	0	NA	0	NA	0	NA	0
ENSG00000233025	CRYZP1	NA	0	NA	-0.1	NA	0	NA	-0.3
ENSG00000233026	MTCO1P5	NA	0	NA	0	NA	0	NA	0
ENSG00000233028		NA	0	NA	0	NA	0	NA	0
ENSG00000233029		NA	0	NA	0	NA	0	NA	0
ENSG00000233030		NA	0	NA	0	NA	0	NA	0
ENSG00000233031		NA	0	NA	0	NA	0	NA	0
ENSG00000233033	CASK-AS1	NA	0	NA	0	NA	0	NA	0
ENSG00000233036	KRTAP8-2P	NA	0	NA	0	NA	0	NA	0
ENSG00000233037		NA	0	NA	0.1	NA	0	NA	0
ENSG00000233038	PTPRN2-AS1	NA	0	NA	0	NA	0	NA	0
ENSG00000233039	MTND5P30	NA	0	NA	0	NA	0	NA	0
ENSG00000233040	FAM204BP	NA	0	0.999991435582463	0	NA	0	NA	-0.2
ENSG00000233041	PHGR1	NA	0	NA	-0.1	NA	0	NA	0
ENSG00000233044		NA	0.1	NA	0	NA	0	NA	0
ENSG00000233045	RPL15P5	NA	-0.1	0.999991435582463	-0.3	NA	0	NA	-0.2
ENSG00000233047	LINC01677	NA	0	NA	0	NA	0	NA	0
ENSG00000233048	LINC01722	NA	0	NA	0	NA	0	NA	-0.1
ENSG00000233050	DEFB130B	NA	0	NA	0	NA	0	NA	0
ENSG00000233052		NA	0	NA	0	NA	0	NA	0
ENSG00000233055		NA	0	NA	0	NA	0	NA	0
ENSG00000233056	ERVH48-1	NA	-0.2	NA	-0.1	NA	0	NA	0.1
ENSG00000233057	EEF1A1P14	NA	0	NA	0.1	NA	0	NA	0
ENSG00000233058	LINC00884	NA	-0.1	0.999991435582463	0	NA	0	0.998739987861482	0.3
ENSG00000233060		NA	0	NA	0	NA	0	NA	0
ENSG00000233061	TTLL7-IT1	NA	0.1	NA	0	NA	0	NA	0
ENSG00000233063	SAR1AP4	NA	0	NA	0	NA	0	NA	0
ENSG00000233064		NA	0	NA	0	NA	0	NA	0
ENSG00000233067	PTCHD1-AS	NA	0	NA	0	NA	0	NA	0
ENSG00000233068		NA	0	NA	0	NA	0	NA	0
ENSG00000233069		NA	0	NA	0	NA	0	NA	0
ENSG00000233070	ZFY-AS1	NA	0	NA	0	NA	0	NA	0
ENSG00000233071	RPSAP59	NA	0	NA	0	NA	0	NA	0
ENSG00000233072	RPS15AP6	0.555853529504908	0.2	0.999991435582463	-0.1	NA	0	0.998739987861482	0.1
ENSG00000233073	GRM3-AS1	NA	0	NA	0	NA	0	NA	0
ENSG00000233077	LINC01271	NA	0	NA	0	NA	0	NA	0
ENSG00000233078		NA	0	NA	0	NA	0	NA	0
ENSG00000233079	LINC01755	NA	0	NA	0	NA	0	NA	0
ENSG00000233080	LINC01399	NA	-0.1	NA	0.1	NA	0	NA	0.1
ENSG00000233081		NA	0	NA	0	NA	0	NA	0
ENSG00000233082		NA	0	NA	0	NA	0	NA	0
ENSG00000233083	FTH1P6	NA	0	NA	0	NA	0	NA	0
ENSG00000233084	RPL23AP25	NA	0	NA	0	NA	0	NA	0
ENSG00000233085		NA	0	NA	0	NA	0	NA	0
ENSG00000233086	LNCARSR	NA	0	NA	0	NA	0	NA	0
ENSG00000233087	RAB6D	NA	0.1	NA	0	NA	0	NA	0.2
ENSG00000233090		NA	0	NA	0	NA	0	NA	0
ENSG00000233093	LINC00892	NA	0	NA	0	NA	0	NA	0
ENSG00000233096		NA	0	NA	0	NA	0	NA	0
ENSG00000233098	CCDC144NL-AS1	NA	0	NA	0.3	NA	0	NA	0.3
ENSG00000233099		NA	0.1	NA	-0.2	NA	0	NA	0
ENSG00000233101	HOXB-AS3	NA	0	NA	0.2	NA	0	NA	0
ENSG00000233103		NA	0	NA	0	NA	0	NA	0
ENSG00000233105		NA	0	NA	0	NA	0	NA	0
ENSG00000233106	RPL12P3	NA	0	NA	0	NA	0	NA	0
ENSG00000233107	SUCLA2P2	NA	0	NA	0	NA	0	NA	0
ENSG00000233108	GLCCI1-DT	NA	0	NA	0	NA	0	NA	0
ENSG00000233109		NA	0	NA	0	NA	0	NA	0
ENSG00000233110		NA	0	NA	0	NA	0.1	NA	0.1
ENSG00000233111	RAB1C	NA	0	NA	0	NA	0	NA	0
ENSG00000233114		NA	0	NA	0	NA	0	NA	0
ENSG00000233115	FAM90A11P	NA	0	NA	0	NA	0	NA	0
ENSG00000233117	LINC00702	NA	0.4	0.999991435582463	0.3	NA	0.1	0.998739987861482	0.2
ENSG00000233118	UBE2V1P8	NA	0	NA	0	NA	0	NA	0
ENSG00000233120	USP9YP15	NA	0	NA	0	NA	0	NA	0
ENSG00000233121	VN1R20P	NA	0	NA	0	NA	0	NA	0
ENSG00000233122	CTAGE7P	NA	0.1	NA	0	NA	0	NA	0
ENSG00000233123	LINC01007	NA	0	NA	0	NA	0	NA	0
ENSG00000233124	LINC00456	NA	0	NA	0	NA	0	NA	0
ENSG00000233125	ACTBP12	NA	0	NA	0	NA	0	NA	0
ENSG00000233126	ZNF736P3Y	NA	0	NA	0	NA	0	NA	0
ENSG00000233128	LINC01794	NA	0	NA	0	NA	0	NA	0
ENSG00000233129		NA	0	NA	0	NA	0	NA	0
ENSG00000233131	RPS15AP14	NA	0	NA	0	NA	0	NA	0
ENSG00000233132	FAM90A3P	NA	0	NA	0	NA	0	NA	0
ENSG00000233133		NA	0.2	0.999991435582463	0.1	NA	0	0.998739987861482	-0.3
ENSG00000233134	MTND3P17	NA	0	NA	0	NA	0	NA	0
ENSG00000233135	RPS27P18	NA	0	NA	0	NA	0	NA	0
